Timestamp,Violation Type
2025-04-23 15:43:52,No Jacket Detected!
2025-04-23 15:43:52,No Jacket Detected!
2025-04-23 15:43:52,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:53,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:43:54,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:31,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:32,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:33,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:34,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:35,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:36,No Jacket Detected!
2025-04-23 15:44:37,No Jacket Detected!
2025-04-23 15:44:37,No Jacket Detected!
2025-04-23 15:44:37,No Jacket Detected!
2025-04-23 15:50:07,No Helmet Detected!
2025-04-23 15:50:07,No Helmet Detected!
2025-04-23 15:50:07,No Helmet Detected!
2025-04-23 15:50:07,No Helmet Detected!
2025-04-23 15:50:07,No Helmet Detected!
2025-04-23 15:50:08,No Helmet Detected!
2025-04-23 15:50:08,No Helmet Detected!
2025-04-23 15:50:08,No Helmet Detected!
2025-04-23 15:50:09,No Helmet Detected!
2025-04-23 15:50:10,No Helmet Detected!
2025-04-23 15:50:10,No Helmet Detected!
2025-04-23 15:50:10,No Helmet Detected!
2025-04-23 15:50:10,No Helmet Detected!
2025-04-23 15:50:11,No Helmet Detected!
2025-04-23 15:50:11,No Helmet Detected!
2025-04-23 15:50:11,No Helmet Detected!
2025-04-23 15:50:11,No Helmet Detected!
2025-04-23 15:50:13,No Helmet Detected!
2025-04-23 15:50:13,No Helmet Detected!
2025-04-23 15:50:14,No Helmet Detected!
2025-04-23 15:50:14,No Helmet Detected!
2025-04-23 15:50:14,No Helmet Detected!
2025-04-23 15:50:14,No Helmet Detected!
2025-04-23 15:50:14,No Helmet Detected!
2025-04-23 15:50:15,No Helmet Detected!
2025-04-23 15:50:16,No Helmet Detected!
2025-04-23 15:50:16,No Helmet Detected!
2025-04-23 15:50:49,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:50,No Helmet Detected!
2025-04-23 15:50:51,No Helmet Detected!
2025-04-23 15:50:51,No Helmet Detected!
2025-04-23 15:50:51,No Helmet Detected!
2025-04-23 15:50:51,No Helmet Detected!
2025-04-23 15:50:51,No Helmet Detected!
2025-04-23 15:50:52,No Helmet Detected!
2025-04-23 15:50:52,No Helmet Detected!
2025-04-23 15:50:52,No Helmet Detected!
2025-04-23 15:50:52,No Helmet Detected!
2025-04-23 15:50:52,No Helmet Detected!
2025-04-23 15:50:53,No Helmet Detected!
2025-04-23 15:50:53,No Helmet Detected!
2025-04-23 15:50:53,No Helmet Detected!
2025-04-23 15:50:53,No Helmet Detected!
2025-04-23 15:50:53,No Helmet Detected!
2025-04-23 15:50:54,No Helmet Detected!
2025-04-23 15:50:54,No Helmet Detected!
2025-04-23 15:50:54,No Helmet Detected!
2025-04-23 15:50:54,No Helmet Detected!
2025-04-23 15:50:54,No Helmet Detected!
2025-04-23 15:50:55,No Helmet Detected!
2025-04-23 15:50:55,No Helmet Detected!
2025-04-23 15:50:55,No Helmet Detected!
2025-04-23 15:50:55,No Helmet Detected!
2025-04-23 15:50:55,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:56,No Helmet Detected!
2025-04-23 15:50:57,No Helmet Detected!
2025-04-23 15:50:57,No Helmet Detected!
2025-04-23 15:50:57,No Helmet Detected!
2025-04-23 15:50:57,No Helmet Detected!
2025-04-23 15:50:58,No Helmet Detected!
2025-04-23 15:50:58,No Helmet Detected!
2025-04-23 15:50:58,No Helmet Detected!
2025-04-23 15:50:58,No Helmet Detected!
2025-04-23 15:50:58,No Helmet Detected!
2025-04-23 15:50:59,No Helmet Detected!
2025-04-23 15:50:59,No Helmet Detected!
2025-04-23 15:50:59,No Helmet Detected!
2025-04-23 15:50:59,No Helmet Detected!
2025-04-23 15:50:59,No Helmet Detected!
2025-04-23 15:51:00,No Helmet Detected!
2025-04-23 15:51:00,No Helmet Detected!
2025-04-23 15:51:00,No Helmet Detected!
2025-04-23 15:51:00,No Helmet Detected!
2025-04-23 15:51:01,No Helmet Detected!
2025-04-23 15:51:01,No Helmet Detected!
2025-04-23 15:51:01,No Helmet Detected!
2025-04-23 15:51:01,No Helmet Detected!
2025-04-23 15:51:02,No Helmet Detected!
2025-04-23 15:51:02,No Helmet Detected!
2025-04-23 15:51:02,No Helmet Detected!
2025-04-23 15:51:02,No Helmet Detected!
2025-04-23 15:51:03,No Helmet Detected!
2025-04-23 15:51:03,No Helmet Detected!
2025-04-23 15:51:03,No Helmet Detected!
2025-04-23 15:51:03,No Helmet Detected!
2025-04-23 15:51:04,No Helmet Detected!
2025-04-23 15:51:04,No Helmet Detected!
2025-04-23 15:51:04,No Helmet Detected!
2025-04-23 15:51:04,No Helmet Detected!
2025-04-23 15:51:05,No Helmet Detected!
2025-04-23 15:51:05,No Helmet Detected!
2025-04-23 15:51:05,No Helmet Detected!
2025-04-23 15:51:05,No Helmet Detected!
2025-04-23 15:51:06,No Helmet Detected!
2025-04-23 15:51:06,No Helmet Detected!
2025-04-23 15:51:06,No Helmet Detected!
2025-04-23 15:51:06,No Helmet Detected!
2025-04-23 15:51:07,No Helmet Detected!
2025-04-23 15:51:07,No Helmet Detected!
2025-04-23 15:51:07,No Helmet Detected!
2025-04-23 15:51:08,No Helmet Detected!
2025-04-23 15:51:08,No Helmet Detected!
2025-04-23 15:51:08,No Helmet Detected!
2025-04-23 15:51:08,No Helmet Detected!
2025-04-23 15:51:09,No Helmet Detected!
2025-04-23 15:51:09,No Helmet Detected!
2025-04-23 15:51:09,No Helmet Detected!
2025-04-23 15:51:09,No Helmet Detected!
2025-04-23 15:51:10,No Helmet Detected!
2025-04-23 15:51:10,No Helmet Detected!
2025-04-23 15:51:10,No Helmet Detected!
2025-04-23 15:51:10,No Helmet Detected!
2025-04-23 15:51:10,No Helmet Detected!
2025-04-23 15:51:11,No Helmet Detected!
2025-04-23 15:51:11,No Helmet Detected!
2025-04-23 15:51:11,No Helmet Detected!
2025-04-23 15:51:12,No Helmet Detected!
2025-04-23 15:51:12,No Helmet Detected!
2025-04-23 15:51:12,No Helmet Detected!
2025-04-23 15:51:12,No Helmet Detected!
2025-04-23 15:51:13,No Helmet Detected!
2025-04-23 15:51:13,No Helmet Detected!
2025-04-23 15:51:13,No Helmet Detected!
2025-04-23 15:51:13,No Helmet Detected!
2025-04-23 15:51:14,No Helmet Detected!
2025-04-23 15:51:14,No Helmet Detected!
2025-04-23 15:51:14,No Helmet Detected!
2025-04-23 15:51:14,No Helmet Detected!
2025-04-23 15:51:15,No Helmet Detected!
2025-04-23 15:51:15,No Helmet Detected!
2025-04-23 15:51:15,No Helmet Detected!
2025-04-23 15:51:15,No Helmet Detected!
2025-04-23 15:51:16,No Helmet Detected!
2025-04-23 15:51:16,No Helmet Detected!
2025-04-23 15:51:16,No Helmet Detected!
2025-04-23 15:51:17,No Helmet Detected!
2025-04-23 15:51:17,No Helmet Detected!
2025-04-23 15:51:17,No Helmet Detected!
2025-04-23 15:51:17,No Helmet Detected!
2025-04-23 15:51:18,No Helmet Detected!
2025-04-23 15:51:18,No Helmet Detected!
2025-04-23 15:51:18,No Helmet Detected!
2025-04-23 15:51:18,No Helmet Detected!
2025-04-23 15:51:18,No Helmet Detected!
2025-04-23 15:51:19,No Helmet Detected!
2025-04-23 15:51:19,No Helmet Detected!
2025-04-23 15:51:19,No Helmet Detected!
2025-04-23 15:51:20,No Helmet Detected!
2025-04-23 15:51:20,No Helmet Detected!
2025-04-23 15:51:20,No Helmet Detected!
2025-04-23 15:51:20,No Helmet Detected!
2025-04-23 15:51:20,No Helmet Detected!
2025-04-23 15:51:21,No Helmet Detected!
2025-04-23 15:51:21,No Helmet Detected!
2025-04-23 15:51:21,No Helmet Detected!
2025-04-23 15:51:21,No Helmet Detected!
2025-04-23 15:51:22,No Helmet Detected!
2025-04-23 15:51:22,No Helmet Detected!
2025-04-23 15:51:22,No Helmet Detected!
2025-04-23 15:51:22,No Helmet Detected!
2025-04-23 15:51:23,No Helmet Detected!
2025-04-23 15:51:23,No Helmet Detected!
2025-04-23 15:51:23,No Helmet Detected!
2025-04-23 15:51:23,No Helmet Detected!
2025-04-23 15:51:24,No Helmet Detected!
2025-04-23 15:51:24,No Helmet Detected!
2025-04-23 15:51:24,No Helmet Detected!
2025-04-23 15:51:24,No Helmet Detected!
2025-04-23 15:51:25,No Helmet Detected!
2025-04-23 15:51:25,No Helmet Detected!
2025-04-23 15:51:25,No Helmet Detected!
2025-04-23 15:51:25,No Helmet Detected!
2025-04-23 15:51:26,No Helmet Detected!
2025-04-23 15:51:26,No Helmet Detected!
2025-04-23 15:51:26,No Helmet Detected!
2025-04-23 15:51:26,No Helmet Detected!
2025-04-23 15:51:27,No Helmet Detected!
2025-04-23 15:51:27,No Helmet Detected!
2025-04-23 15:51:27,No Helmet Detected!
2025-04-23 15:51:27,No Helmet Detected!
2025-04-23 15:51:28,No Helmet Detected!
2025-04-23 15:51:28,No Helmet Detected!
2025-04-23 15:51:28,No Helmet Detected!
2025-04-23 15:51:28,No Helmet Detected!
2025-04-23 15:51:28,No Helmet Detected!
2025-04-23 15:51:29,No Helmet Detected!
2025-04-23 15:51:29,No Helmet Detected!
2025-04-23 15:51:29,No Helmet Detected!
2025-04-23 15:51:29,No Helmet Detected!
2025-04-23 15:51:30,No Helmet Detected!
2025-04-23 15:51:30,No Helmet Detected!
2025-04-23 15:51:30,No Helmet Detected!
2025-04-23 15:51:31,No Helmet Detected!
2025-04-23 15:51:31,No Helmet Detected!
2025-04-23 15:51:31,No Helmet Detected!
2025-04-23 15:51:31,No Helmet Detected!
2025-04-23 15:51:32,No Helmet Detected!
2025-04-23 15:51:32,No Helmet Detected!
2025-04-23 15:51:32,No Helmet Detected!
2025-04-23 15:51:32,No Helmet Detected!
2025-04-23 15:51:33,No Helmet Detected!
2025-04-23 15:51:33,No Helmet Detected!
2025-04-23 15:51:33,No Helmet Detected!
2025-04-23 15:51:33,No Helmet Detected!
2025-04-23 15:51:34,No Helmet Detected!
2025-04-23 15:51:34,No Helmet Detected!
2025-04-23 15:51:34,No Helmet Detected!
2025-04-23 15:51:34,No Helmet Detected!
2025-04-23 15:51:35,No Helmet Detected!
2025-04-23 15:51:35,No Helmet Detected!
2025-04-23 15:51:35,No Helmet Detected!
2025-04-23 15:51:35,No Helmet Detected!
2025-04-23 15:51:36,No Helmet Detected!
2025-04-23 15:51:36,No Helmet Detected!
2025-04-23 15:51:36,No Helmet Detected!
2025-04-23 15:51:37,No Helmet Detected!
2025-04-23 15:51:37,No Helmet Detected!
2025-04-23 15:51:37,No Helmet Detected!
2025-04-23 15:51:37,No Helmet Detected!
2025-04-23 15:51:38,No Helmet Detected!
2025-04-23 15:51:38,No Helmet Detected!
2025-04-23 15:51:38,No Helmet Detected!
2025-04-23 15:51:38,No Helmet Detected!
2025-04-23 15:51:39,No Helmet Detected!
2025-04-23 15:51:39,No Helmet Detected!
2025-04-23 15:51:39,No Helmet Detected!
2025-04-23 15:51:39,No Helmet Detected!
2025-04-23 15:51:40,No Helmet Detected!
2025-04-23 15:51:40,No Helmet Detected!
2025-04-23 15:51:40,No Helmet Detected!
2025-04-23 15:51:40,No Helmet Detected!
2025-04-23 15:51:41,No Helmet Detected!
2025-04-23 15:51:41,No Helmet Detected!
2025-04-23 15:51:41,No Helmet Detected!
2025-04-23 15:51:41,No Helmet Detected!
2025-04-23 15:51:42,No Helmet Detected!
2025-04-23 15:51:42,No Helmet Detected!
2025-04-23 15:51:42,No Helmet Detected!
2025-04-23 15:51:43,No Helmet Detected!
2025-04-23 15:51:43,No Helmet Detected!
2025-04-23 15:51:43,No Helmet Detected!
2025-04-23 15:51:43,No Helmet Detected!
2025-04-23 15:51:44,No Helmet Detected!
2025-04-23 15:51:44,No Helmet Detected!
2025-04-23 15:51:44,No Helmet Detected!
2025-04-23 15:51:44,No Helmet Detected!
2025-04-23 15:51:45,No Helmet Detected!
2025-04-23 15:51:45,No Helmet Detected!
2025-04-23 15:51:45,No Helmet Detected!
2025-04-23 15:51:45,No Helmet Detected!
2025-04-23 15:51:45,No Helmet Detected!
2025-04-23 15:51:46,No Helmet Detected!
2025-04-23 15:51:46,No Helmet Detected!
2025-04-23 15:51:46,No Helmet Detected!
2025-04-23 15:51:47,No Helmet Detected!
2025-04-23 15:51:47,No Helmet Detected!
2025-04-23 15:51:47,No Helmet Detected!
2025-04-23 15:51:47,No Helmet Detected!
2025-04-23 15:51:48,No Helmet Detected!
2025-04-23 15:51:48,No Helmet Detected!
2025-04-23 15:51:48,No Helmet Detected!
2025-04-23 15:51:48,No Helmet Detected!
2025-04-23 15:51:48,No Helmet Detected!
2025-04-23 15:51:49,No Helmet Detected!
2025-04-23 15:51:49,No Helmet Detected!
2025-04-23 15:51:49,No Helmet Detected!
2025-04-23 15:51:50,No Helmet Detected!
2025-04-23 15:51:50,No Helmet Detected!
2025-04-23 15:51:50,No Helmet Detected!
2025-04-23 15:51:50,No Helmet Detected!
2025-04-23 15:51:50,No Helmet Detected!
2025-04-23 15:51:51,No Helmet Detected!
2025-04-23 15:51:51,No Helmet Detected!
2025-04-23 15:51:51,No Helmet Detected!
2025-04-23 15:51:51,No Helmet Detected!
2025-04-23 15:51:52,No Helmet Detected!
2025-04-23 15:51:52,No Helmet Detected!
2025-04-23 15:51:52,No Helmet Detected!
2025-04-23 15:51:52,No Helmet Detected!
2025-04-23 15:51:53,No Helmet Detected!
2025-04-23 15:51:53,No Helmet Detected!
2025-04-23 15:51:53,No Helmet Detected!
2025-04-23 15:51:53,No Helmet Detected!
2025-04-23 15:51:54,No Helmet Detected!
2025-04-23 15:51:54,No Helmet Detected!
2025-04-23 15:51:54,No Helmet Detected!
2025-04-23 15:51:54,No Helmet Detected!
2025-04-23 15:51:54,No Helmet Detected!
2025-04-23 15:51:55,No Helmet Detected!
2025-04-23 15:51:55,No Helmet Detected!
2025-04-23 15:51:55,No Helmet Detected!
2025-04-23 15:51:55,No Helmet Detected!
2025-04-23 15:51:56,No Helmet Detected!
2025-04-23 15:51:56,No Helmet Detected!
2025-04-23 15:51:56,No Helmet Detected!
2025-04-23 15:51:56,No Helmet Detected!
2025-04-23 15:51:57,No Helmet Detected!
2025-04-23 15:51:57,No Helmet Detected!
2025-04-23 15:51:57,No Helmet Detected!
2025-04-23 15:51:57,No Helmet Detected!
2025-04-23 15:51:57,No Helmet Detected!
2025-04-23 15:51:58,No Helmet Detected!
2025-04-23 15:51:58,No Helmet Detected!
2025-04-23 15:51:58,No Helmet Detected!
2025-04-23 15:51:58,No Helmet Detected!
2025-04-23 15:51:59,No Helmet Detected!
2025-04-23 15:51:59,No Helmet Detected!
2025-04-23 15:51:59,No Helmet Detected!
2025-04-23 15:51:59,No Helmet Detected!
2025-04-23 15:52:00,No Helmet Detected!
2025-04-23 15:52:00,No Helmet Detected!
2025-04-23 15:52:00,No Helmet Detected!
2025-04-23 15:52:00,No Helmet Detected!
2025-04-23 15:52:01,No Helmet Detected!
2025-04-23 15:52:01,No Helmet Detected!
2025-04-23 15:52:01,No Helmet Detected!
2025-04-23 15:52:01,No Helmet Detected!
2025-04-23 15:52:02,No Helmet Detected!
2025-04-23 15:52:02,No Helmet Detected!
2025-04-23 15:52:02,No Helmet Detected!
2025-04-23 15:52:02,No Helmet Detected!
2025-04-23 15:52:02,No Helmet Detected!
2025-04-23 15:52:03,No Helmet Detected!
2025-04-23 15:52:03,No Helmet Detected!
2025-04-23 15:52:03,No Helmet Detected!
2025-04-23 15:52:03,No Helmet Detected!
2025-04-23 15:52:04,No Helmet Detected!
2025-04-23 15:52:04,No Helmet Detected!
2025-04-23 15:52:04,No Helmet Detected!
2025-04-23 15:52:04,No Helmet Detected!
2025-04-23 15:52:05,No Helmet Detected!
2025-04-23 15:52:05,No Helmet Detected!
2025-04-23 15:52:05,No Helmet Detected!
2025-04-23 15:52:05,No Helmet Detected!
2025-04-23 15:52:06,No Helmet Detected!
2025-04-23 15:52:06,No Helmet Detected!
2025-04-23 15:52:06,No Helmet Detected!
2025-04-23 15:52:07,No Helmet Detected!
2025-04-23 15:52:07,No Helmet Detected!
2025-04-23 15:52:07,No Helmet Detected!
2025-04-23 15:52:07,No Helmet Detected!
2025-04-23 15:52:08,No Helmet Detected!
2025-04-23 15:52:08,No Helmet Detected!
2025-04-23 15:52:08,No Helmet Detected!
2025-04-23 15:52:08,No Helmet Detected!
2025-04-23 15:52:09,No Helmet Detected!
2025-04-23 15:52:09,No Helmet Detected!
2025-04-23 15:52:09,No Helmet Detected!
2025-04-23 15:52:09,No Helmet Detected!
2025-04-23 15:52:10,No Helmet Detected!
2025-04-23 15:52:10,No Helmet Detected!
2025-04-23 15:52:10,No Helmet Detected!
2025-04-23 15:52:10,No Helmet Detected!
2025-04-23 15:52:11,No Helmet Detected!
2025-04-23 15:52:11,No Helmet Detected!
2025-04-23 15:52:11,No Helmet Detected!
2025-04-23 15:52:11,No Helmet Detected!
2025-04-23 15:52:12,No Helmet Detected!
2025-04-23 15:52:12,No Helmet Detected!
2025-04-23 15:52:12,No Helmet Detected!
2025-04-23 15:52:12,No Helmet Detected!
2025-04-23 15:52:13,No Helmet Detected!
2025-04-23 15:52:13,No Helmet Detected!
2025-04-23 15:52:13,No Helmet Detected!
2025-04-23 15:52:13,No Helmet Detected!
2025-04-23 15:52:14,No Helmet Detected!
2025-04-23 15:52:14,No Helmet Detected!
2025-04-23 15:52:14,No Helmet Detected!
2025-04-23 15:52:14,No Helmet Detected!
2025-04-23 15:52:15,No Helmet Detected!
2025-04-23 15:52:15,No Helmet Detected!
2025-04-23 15:52:15,No Helmet Detected!
2025-04-23 15:52:15,No Helmet Detected!
2025-04-23 15:52:16,No Helmet Detected!
2025-04-23 15:52:16,No Helmet Detected!
2025-04-23 15:52:16,No Helmet Detected!
2025-04-23 15:52:16,No Helmet Detected!
2025-04-23 15:52:17,No Helmet Detected!
2025-04-23 15:52:17,No Helmet Detected!
2025-04-23 15:52:17,No Helmet Detected!
2025-04-23 15:52:17,No Helmet Detected!
2025-04-23 15:52:18,No Helmet Detected!
2025-04-23 15:52:18,No Helmet Detected!
2025-04-23 15:52:18,No Helmet Detected!
2025-04-23 15:52:18,No Helmet Detected!
2025-04-23 15:52:19,No Helmet Detected!
2025-04-23 15:52:19,No Helmet Detected!
2025-04-23 15:52:19,No Helmet Detected!
2025-04-23 15:52:19,No Helmet Detected!
2025-04-23 15:52:20,No Helmet Detected!
2025-04-23 15:52:20,No Helmet Detected!
2025-04-23 15:52:20,No Helmet Detected!
2025-04-23 15:52:20,No Helmet Detected!
2025-04-23 15:52:21,No Helmet Detected!
2025-04-23 15:52:21,No Helmet Detected!
2025-04-23 15:52:21,No Helmet Detected!
2025-04-23 15:52:21,No Helmet Detected!
2025-04-23 15:52:22,No Helmet Detected!
2025-04-23 15:52:22,No Helmet Detected!
2025-04-23 15:52:22,No Helmet Detected!
2025-04-23 15:52:22,No Helmet Detected!
2025-04-23 15:52:23,No Helmet Detected!
2025-04-23 15:52:23,No Helmet Detected!
2025-04-23 15:52:23,No Helmet Detected!
2025-04-23 15:52:24,No Helmet Detected!
2025-04-23 15:52:24,No Helmet Detected!
2025-04-23 15:52:24,No Helmet Detected!
2025-04-23 15:52:24,No Helmet Detected!
2025-04-23 15:52:25,No Helmet Detected!
2025-04-23 15:52:25,No Helmet Detected!
2025-04-23 15:52:25,No Helmet Detected!
2025-04-23 15:52:25,No Helmet Detected!
2025-04-23 15:52:26,No Helmet Detected!
2025-04-23 15:52:26,No Helmet Detected!
2025-04-23 15:52:26,No Helmet Detected!
2025-04-23 15:52:27,No Helmet Detected!
2025-04-23 15:52:27,No Helmet Detected!
2025-04-23 15:52:27,No Helmet Detected!
2025-04-23 15:52:28,No Helmet Detected!
2025-04-23 15:52:28,No Helmet Detected!
2025-04-23 15:52:28,No Helmet Detected!
2025-04-23 15:52:28,No Helmet Detected!
2025-04-23 15:52:29,No Helmet Detected!
2025-04-23 15:52:29,No Helmet Detected!
2025-04-23 15:52:29,No Helmet Detected!
2025-04-23 15:52:29,No Helmet Detected!
2025-04-23 15:52:30,No Helmet Detected!
2025-04-23 15:52:30,No Helmet Detected!
2025-04-23 15:52:30,No Helmet Detected!
2025-04-23 15:52:30,No Helmet Detected!
2025-04-23 15:52:31,No Helmet Detected!
2025-04-23 15:52:31,No Helmet Detected!
2025-04-23 15:52:31,No Helmet Detected!
2025-04-23 15:52:31,No Helmet Detected!
2025-04-23 15:52:32,No Helmet Detected!
2025-04-23 15:52:32,No Helmet Detected!
2025-04-23 15:52:32,No Helmet Detected!
2025-04-23 15:52:32,No Helmet Detected!
2025-04-23 15:52:33,No Helmet Detected!
2025-04-23 15:52:33,No Helmet Detected!
2025-04-23 15:52:33,No Helmet Detected!
2025-04-23 15:52:34,No Helmet Detected!
2025-04-23 15:52:34,No Helmet Detected!
2025-04-23 15:52:34,No Helmet Detected!
2025-04-23 15:52:34,No Helmet Detected!
2025-04-23 15:52:35,No Helmet Detected!
2025-04-23 15:52:35,No Helmet Detected!
2025-04-23 15:52:35,No Helmet Detected!
2025-04-23 15:52:36,No Helmet Detected!
2025-04-23 15:52:36,No Helmet Detected!
2025-04-23 15:52:36,No Helmet Detected!
2025-04-23 15:52:36,No Helmet Detected!
2025-04-23 15:52:37,No Helmet Detected!
2025-04-23 15:52:37,No Helmet Detected!
2025-04-23 15:52:37,No Helmet Detected!
2025-04-23 15:52:37,No Helmet Detected!
2025-04-23 15:52:38,No Helmet Detected!
2025-04-23 15:52:38,No Helmet Detected!
2025-04-23 15:52:38,No Helmet Detected!
2025-04-23 15:52:38,No Helmet Detected!
2025-04-23 15:52:39,No Helmet Detected!
2025-04-23 15:52:39,No Helmet Detected!
2025-04-23 15:52:39,No Helmet Detected!
2025-04-23 15:52:40,No Helmet Detected!
2025-04-23 15:52:40,No Helmet Detected!
2025-04-23 15:52:40,No Helmet Detected!
2025-04-23 15:52:40,No Helmet Detected!
2025-04-23 15:52:41,No Helmet Detected!
2025-04-23 15:52:41,No Helmet Detected!
2025-04-23 15:52:41,No Helmet Detected!
2025-04-23 15:52:42,No Helmet Detected!
2025-04-23 15:52:42,No Helmet Detected!
2025-04-23 15:52:42,No Helmet Detected!
2025-04-23 15:52:42,No Helmet Detected!
2025-04-23 15:52:43,No Helmet Detected!
2025-04-23 15:52:43,No Helmet Detected!
2025-04-23 15:52:43,No Helmet Detected!
2025-04-23 15:52:44,No Helmet Detected!
2025-04-23 15:52:44,No Helmet Detected!
2025-04-23 15:52:44,No Helmet Detected!
2025-04-23 15:52:45,No Helmet Detected!
2025-04-23 15:52:45,No Helmet Detected!
2025-04-23 15:52:45,No Helmet Detected!
2025-04-23 15:52:45,No Helmet Detected!
2025-04-23 15:52:46,No Helmet Detected!
2025-04-23 15:52:46,No Helmet Detected!
2025-04-23 15:52:46,No Helmet Detected!
2025-04-23 15:52:47,No Helmet Detected!
2025-04-23 15:52:47,No Helmet Detected!
2025-04-23 15:52:47,No Helmet Detected!
2025-04-23 15:52:47,No Helmet Detected!
2025-04-23 15:52:48,No Helmet Detected!
2025-04-23 15:52:48,No Helmet Detected!
2025-04-23 15:52:48,No Helmet Detected!
2025-04-23 15:52:48,No Helmet Detected!
2025-04-23 15:52:49,No Helmet Detected!
2025-04-23 15:52:49,No Helmet Detected!
2025-04-23 15:52:49,No Helmet Detected!
2025-04-23 15:52:50,No Helmet Detected!
2025-04-23 15:52:50,No Helmet Detected!
2025-04-23 15:52:50,No Helmet Detected!
2025-04-23 15:52:50,No Helmet Detected!
2025-04-23 15:52:51,No Helmet Detected!
2025-04-23 15:52:51,No Helmet Detected!
2025-04-23 15:52:51,No Helmet Detected!
2025-04-23 15:52:52,No Helmet Detected!
2025-04-23 15:52:52,No Helmet Detected!
2025-04-23 15:52:52,No Helmet Detected!
2025-04-23 15:52:52,No Helmet Detected!
2025-04-23 15:52:53,No Helmet Detected!
2025-04-23 15:52:53,No Helmet Detected!
2025-04-23 15:52:53,No Helmet Detected!
2025-04-23 15:52:53,No Helmet Detected!
2025-04-23 15:52:54,No Helmet Detected!
2025-04-23 15:52:54,No Helmet Detected!
2025-04-23 15:52:54,No Helmet Detected!
2025-04-23 15:52:54,No Helmet Detected!
2025-04-23 15:52:55,No Helmet Detected!
2025-04-23 15:52:55,No Helmet Detected!
2025-04-23 15:52:55,No Helmet Detected!
2025-04-23 15:52:55,No Helmet Detected!
2025-04-23 15:52:56,No Helmet Detected!
2025-04-23 15:52:56,No Helmet Detected!
2025-04-23 15:52:56,No Helmet Detected!
2025-04-23 15:52:57,No Helmet Detected!
2025-04-23 15:52:57,No Helmet Detected!
2025-04-23 15:52:57,No Helmet Detected!
2025-04-23 15:52:57,No Helmet Detected!
2025-04-23 15:52:58,No Helmet Detected!
2025-04-23 15:52:58,No Helmet Detected!
2025-04-23 15:52:58,No Helmet Detected!
